pop100,CountyName,StateName,State_Alpha,Rent50_0
66689,Morgan County,Indiana,IN,422
43445,Shelby County,Indiana,IN,422
84964,Howard County,Indiana,IN,391
16577,Tipton County,Indiana,IN,391
33866,Clinton County,Indiana,IN,403
148955,Tippecanoe County,Indiana,IN,403
96472,Clark County,Indiana,IN,394
70823,Floyd County,Indiana,IN,394
34325,Harrison County,Indiana,IN,394
22960,Scott County,Indiana,IN,394
118769,Delaware County,Indiana,IN,412
5623,Ohio County,Indiana,IN,348
265559,St. Joseph County,Indiana,IN,373
26556,Clay County,Indiana,IN,337
16788,Vermillion County,Indiana,IN,337
105848,Vigo County,Indiana,IN,337
71435,Bartholomew County,Indiana,IN,444
9421,Benton County,Indiana,IN,318
14048,Blackford County,Indiana,IN,315
14957,Brown County,Indiana,IN,315
20165,Carroll County,Indiana,IN,318
40930,Cass County,Indiana,IN,318
10743,Crawford County,Indiana,IN,318
29820,Daviess County,Indiana,IN,318
24555,Decatur County,Indiana,IN,318
39674,Dubois County,Indiana,IN,318
25588,Fayette County,Indiana,IN,333
17954,Fountain County,Indiana,IN,318
22151,Franklin County,Indiana,IN,318
20511,Fulton County,Indiana,IN,350
32500,Gibson County,Indiana,IN,318
73403,Grant County,Indiana,IN,335
33157,Greene County,Indiana,IN,318
48508,Henry County,Indiana,IN,350
41335,Jackson County,Indiana,IN,393
30043,Jasper County,Indiana,IN,318
21806,Jay County,Indiana,IN,318
31705,Jefferson County,Indiana,IN,318
27554,Jennings County,Indiana,IN,332
39256,Knox County,Indiana,IN,362
74057,Kosciusko County,Indiana,IN,320
34909,LaGrange County,Indiana,IN,320
110106,LaPorte County,Indiana,IN,329
45922,Lawrence County,Indiana,IN,318
45128,Marshall County,Indiana,IN,382
10369,Martin County,Indiana,IN,318
36082,Miami County,Indiana,IN,318
37629,Montgomery County,Indiana,IN,457
14566,Newton County,Indiana,IN,332
46275,Noble County,Indiana,IN,363
19306,Orange County,Indiana,IN,318
21786,Owen County,Indiana,IN,318
17241,Parke County,Indiana,IN,318
18899,Perry County,Indiana,IN,318
12837,Pike County,Indiana,IN,318
13755,Pulaski County,Indiana,IN,318
36019,Putnam County,Indiana,IN,345
27401,Randolph County,Indiana,IN,318
26523,Ripley County,Indiana,IN,318
18261,Rush County,Indiana,IN,327
20391,Spencer County,Indiana,IN,318
23556,Starke County,Indiana,IN,318
33214,Steuben County,Indiana,IN,393
21751,Sullivan County,Indiana,IN,318
9065,Switzerland County,Indiana,IN,318
7349,Union County,Indiana,IN,318
34960,Wabash County,Indiana,IN,318
8419,Warren County,Indiana,IN,318
27223,Washington County,Indiana,IN,318
71097,Wayne County,Indiana,IN,383
25267,White County,Indiana,IN,318
191701,Linn County,Iowa,IA,309
158668,Scott County,Iowa,IA,321
40750,Dallas County,Iowa,IA,440
374601,Polk County,Iowa,IA,440
40671,Warren County,Iowa,IA,440
89143,Dubuque County,Iowa,IA,331
111006,Johnson County,Iowa,IA,386
87704,Pottawattamie County,Iowa,IA,384
103877,Woodbury County,Iowa,IA,402
128012,Black Hawk County,Iowa,IA,368
8243,Adair County,Iowa,IA,301
4482,Adams County,Iowa,IA,301
14675,Allamakee County,Iowa,IA,301
13721,Appanoose County,Iowa,IA,301
6830,Audubon County,Iowa,IA,301
25308,Benton County,Iowa,IA,308
26224,Boone County,Iowa,IA,301
23325,Bremer County,Iowa,IA,301
21093,Buchanan County,Iowa,IA,316
20411,Buena Vista County,Iowa,IA,317
15305,Butler County,Iowa,IA,319
11115,Calhoun County,Iowa,IA,301
21421,Carroll County,Iowa,IA,301
14684,Cass County,Iowa,IA,301
18187,Cedar County,Iowa,IA,301
46447,Cerro Gordo County,Iowa,IA,302
13035,Cherokee County,Iowa,IA,301
13095,Chickasaw County,Iowa,IA,301
9133,Clarke County,Iowa,IA,308
17372,Clay County,Iowa,IA,301
18678,Clayton County,Iowa,IA,301
50149,Clinton County,Iowa,IA,302
16942,Crawford County,Iowa,IA,301
8541,Davis County,Iowa,IA,301
8689,Decatur County,Iowa,IA,301
18404,Delaware County,Iowa,IA,301
42351,Des Moines County,Iowa,IA,300
16424,Dickinson County,Iowa,IA,301
11027,Emmet County,Iowa,IA,301
22008,Fayette County,Iowa,IA,301
16900,Floyd County,Iowa,IA,327
10704,Franklin County,Iowa,IA,308
8010,Fremont County,Iowa,IA,331
10366,Greene County,Iowa,IA,301
12369,Grundy County,Iowa,IA,301
11353,Guthrie County,Iowa,IA,301
16438,Hamilton County,Iowa,IA,341
12100,Hancock County,Iowa,IA,301
18812,Hardin County,Iowa,IA,301
15666,Harrison County,Iowa,IA,301
20336,Henry County,Iowa,IA,302
9932,Howard County,Iowa,IA,301
10381,Humboldt County,Iowa,IA,301
7837,Ida County,Iowa,IA,308
15671,Iowa County,Iowa,IA,301
20296,Jackson County,Iowa,IA,299
37213,Jasper County,Iowa,IA,299
16181,Jefferson County,Iowa,IA,305
20221,Jones County,Iowa,IA,310
11400,Keokuk County,Iowa,IA,301
17163,Kossuth County,Iowa,IA,301
38052,Lee County,Iowa,IA,306
12183,Louisa County,Iowa,IA,301
9422,Lucas County,Iowa,IA,301
11763,Lyon County,Iowa,IA,301
14019,Madison County,Iowa,IA,297
22335,Mahaska County,Iowa,IA,301
32052,Marion County,Iowa,IA,300
39311,Marshall County,Iowa,IA,337
14547,Mills County,Iowa,IA,297
10874,Mitchell County,Iowa,IA,301
10020,Monona County,Iowa,IA,301
8016,Monroe County,Iowa,IA,301
11771,Montgomery County,Iowa,IA,331
41722,Muscatine County,Iowa,IA,341
15102,O'Brien County,Iowa,IA,301
7003,Osceola County,Iowa,IA,301
16976,Page County,Iowa,IA,301
10147,Palo Alto County,Iowa,IA,301
24849,Plymouth County,Iowa,IA,305
8662,Pocahontas County,Iowa,IA,301
18815,Poweshiek County,Iowa,IA,321
5469,Ringgold County,Iowa,IA,301
11529,Sac County,Iowa,IA,301
13173,Shelby County,Iowa,IA,301
31589,Sioux County,Iowa,IA,301
79981,Story County,Iowa,IA,390
18103,Tama County,Iowa,IA,301
6958,Taylor County,Iowa,IA,301
12309,Union County,Iowa,IA,301
7809,Van Buren County,Iowa,IA,301
36051,Wapello County,Iowa,IA,305
20670,Washington County,Iowa,IA,301
6730,Wayne County,Iowa,IA,301
40235,Webster County,Iowa,IA,300
11723,Winnebago County,Iowa,IA,301
21310,Winneshiek County,Iowa,IA,301
7909,Worth County,Iowa,IA,301
14334,Wright County,Iowa,IA,301
451086,Johnson County,Kansas,KS,471
68691,Leavenworth County,Kansas,KS,471
28351,Miami County,Kansas,KS,471
157882,Wyandotte County,Kansas,KS,471
99962,Douglas County,Kansas,KS,400
169871,Shawnee County,Kansas,KS,377
59482,Butler County,Kansas,KS,373
32869,Harvey County,Kansas,KS,373
452869,Sedgwick County,Kansas,KS,373
14385,Allen County,Kansas,KS,305
8110,Anderson County,Kansas,KS,305
16774,Atchison County,Kansas,KS,305
5307,Barber County,Kansas,KS,305
28205,Barton County,Kansas,KS,305
15379,Bourbon County,Kansas,KS,305
10724,Brown County,Kansas,KS,305
3030,Chase County,Kansas,KS,305
4359,Chautauqua County,Kansas,KS,305
22605,Cherokee County,Kansas,KS,305
3165,Cheyenne County,Kansas,KS,305
2390,Clark County,Kansas,KS,305
8822,Clay County,Kansas,KS,305
10268,Cloud County,Kansas,KS,305
8865,Coffey County,Kansas,KS,314
1967,Comanche County,Kansas,KS,305
36291,Cowley County,Kansas,KS,326
38242,Crawford County,Kansas,KS,309
3472,Decatur County,Kansas,KS,305
19344,Dickinson County,Kansas,KS,305
8249,Doniphan County,Kansas,KS,305
3449,Edwards County,Kansas,KS,305
3261,Elk County,Kansas,KS,305
27507,Ellis County,Kansas,KS,305
6525,Ellsworth County,Kansas,KS,305
40523,Finney County,Kansas,KS,393
32458,Ford County,Kansas,KS,352
24784,Franklin County,Kansas,KS,341
27947,Geary County,Kansas,KS,369
3068,Gove County,Kansas,KS,305
2946,Graham County,Kansas,KS,305
7909,Grant County,Kansas,KS,312
5904,Gray County,Kansas,KS,305
1534,Greeley County,Kansas,KS,305
7673,Greenwood County,Kansas,KS,305
2670,Hamilton County,Kansas,KS,305
6536,Harper County,Kansas,KS,305
4307,Haskell County,Kansas,KS,305
2085,Hodgeman County,Kansas,KS,305
12657,Jackson County,Kansas,KS,305
18426,Jefferson County,Kansas,KS,302
3791,Jewell County,Kansas,KS,305
4531,Kearny County,Kansas,KS,337
8673,Kingman County,Kansas,KS,305
3278,Kiowa County,Kansas,KS,305
22835,Labette County,Kansas,KS,305
2155,Lane County,Kansas,KS,305
3578,Lincoln County,Kansas,KS,305
9570,Linn County,Kansas,KS,305
3046,Logan County,Kansas,KS,305
35935,Lyon County,Kansas,KS,305
29554,McPherson County,Kansas,KS,307
13361,Marion County,Kansas,KS,305
10965,Marshall County,Kansas,KS,305
4631,Meade County,Kansas,KS,305
6932,Mitchell County,Kansas,KS,305
36252,Montgomery County,Kansas,KS,305
6104,Morris County,Kansas,KS,305
3496,Morton County,Kansas,KS,305
10717,Nemaha County,Kansas,KS,305
16997,Neosho County,Kansas,KS,305
3454,Ness County,Kansas,KS,305
5953,Norton County,Kansas,KS,305
16712,Osage County,Kansas,KS,305
4452,Osborne County,Kansas,KS,305
6163,Ottawa County,Kansas,KS,305
7233,Pawnee County,Kansas,KS,305
6001,Phillips County,Kansas,KS,305
18209,Pottawatomie County,Kansas,KS,305
9647,Pratt County,Kansas,KS,305
2966,Rawlins County,Kansas,KS,305
64790,Reno County,Kansas,KS,305
5835,Republic County,Kansas,KS,305
10761,Rice County,Kansas,KS,305
62843,Riley County,Kansas,KS,372
5685,Rooks County,Kansas,KS,305
3551,Rush County,Kansas,KS,305
7370,Russell County,Kansas,KS,305
53597,Saline County,Kansas,KS,401
5120,Scott County,Kansas,KS,305
22510,Seward County,Kansas,KS,372
2813,Sheridan County,Kansas,KS,305
6760,Sherman County,Kansas,KS,305
4536,Smith County,Kansas,KS,305
4789,Stafford County,Kansas,KS,305
2406,Stanton County,Kansas,KS,305
5463,Stevens County,Kansas,KS,305
25946,Sumner County,Kansas,KS,305
8180,Thomas County,Kansas,KS,305
3319,Trego County,Kansas,KS,305
6885,Wabaunsee County,Kansas,KS,305
1749,Wallace County,Kansas,KS,305
6483,Washington County,Kansas,KS,305
2531,Wichita County,Kansas,KS,302
10332,Wilson County,Kansas,KS,305
3788,Woodson County,Kansas,KS,305
85991,Boone County,Kentucky,KY,412
88616,Campbell County,Kentucky,KY,412
151464,Kenton County,Kentucky,KY,412
72265,Christian County,Kentucky,KY,388
44829,Henderson County,Kentucky,KY,365
7870,Gallatin County,Kentucky,KY,304
22384,Grant County,Kentucky,KY,316
49752,Boyd County,Kentucky,KY,353
26889,Carter County,Kentucky,KY,353
36891,Greenup County,Kentucky,KY,353
19360,Bourbon County,Kentucky,KY,393
33144,Clark County,Kentucky,KY,393
260512,Fayette County,Kentucky,KY,393
39041,Jessamine County,Kentucky,KY,393
70872,Madison County,Kentucky,KY,393
33061,Scott County,Kentucky,KY,393
23208,Woodford County,Kentucky,KY,393
61236,Bullitt County,Kentucky,KY,394
693604,Jefferson County,Kentucky,KY,394
46178,Oldham County,Kentucky,KY,394
91545,Daviess County,Kentucky,KY,343
14390,Pendleton County,Kentucky,KY,310
17244,Adair County,Kentucky,KY,286
17800,Allen County,Kentucky,KY,286
19111,Anderson County,Kentucky,KY,312
8286,Ballard County,Kentucky,KY,286
38033,Barren County,Kentucky,KY,286
11085,Bath County,Kentucky,KY,286
30060,Bell County,Kentucky,KY,285
27697,Boyle County,Kentucky,KY,336
8279,Bracken County,Kentucky,KY,286
16100,Breathitt County,Kentucky,KY,286
18648,Breckinridge County,Kentucky,KY,286
13010,Butler County,Kentucky,KY,286
13060,Caldwell County,Kentucky,KY,286
34177,Calloway County,Kentucky,KY,286
5351,Carlisle County,Kentucky,KY,286
10155,Carroll County,Kentucky,KY,286
15447,Casey County,Kentucky,KY,286
24556,Clay County,Kentucky,KY,286
9634,Clinton County,Kentucky,KY,286
9384,Crittenden County,Kentucky,KY,286
7147,Cumberland County,Kentucky,KY,286
11644,Edmonson County,Kentucky,KY,286
6748,Elliott County,Kentucky,KY,286
15307,Estill County,Kentucky,KY,286
13792,Fleming County,Kentucky,KY,286
42441,Floyd County,Kentucky,KY,302
47687,Franklin County,Kentucky,KY,276
7752,Fulton County,Kentucky,KY,286
14792,Garrard County,Kentucky,KY,286
37028,Graves County,Kentucky,KY,286
24053,Grayson County,Kentucky,KY,286
11518,Green County,Kentucky,KY,286
8392,Hancock County,Kentucky,KY,286
94174,Hardin County,Kentucky,KY,356
33202,Harlan County,Kentucky,KY,290
17983,Harrison County,Kentucky,KY,291
17445,Hart County,Kentucky,KY,286
15060,Henry County,Kentucky,KY,286
5262,Hickman County,Kentucky,KY,286
46519,Hopkins County,Kentucky,KY,286
13495,Jackson County,Kentucky,KY,286
23445,Johnson County,Kentucky,KY,286
17649,Knott County,Kentucky,KY,286
31795,Knox County,Kentucky,KY,284
13373,Larue County,Kentucky,KY,286
52715,Laurel County,Kentucky,KY,373
15569,Lawrence County,Kentucky,KY,286
7916,Lee County,Kentucky,KY,286
12401,Leslie County,Kentucky,KY,286
25277,Letcher County,Kentucky,KY,286
14092,Lewis County,Kentucky,KY,286
23361,Lincoln County,Kentucky,KY,286
9804,Livingston County,Kentucky,KY,326
26573,Logan County,Kentucky,KY,286
8080,Lyon County,Kentucky,KY,286
65514,McCracken County,Kentucky,KY,332
17080,McCreary County,Kentucky,KY,286
9938,McLean County,Kentucky,KY,286
13332,Magoffin County,Kentucky,KY,286
18212,Marion County,Kentucky,KY,286
30125,Marshall County,Kentucky,KY,286
12578,Martin County,Kentucky,KY,286
16800,Mason County,Kentucky,KY,286
26349,Meade County,Kentucky,KY,292
6556,Menifee County,Kentucky,KY,286
20817,Mercer County,Kentucky,KY,286
10037,Metcalfe County,Kentucky,KY,286
11756,Monroe County,Kentucky,KY,286
22554,Montgomery County,Kentucky,KY,286
13948,Morgan County,Kentucky,KY,286
31839,Muhlenberg County,Kentucky,KY,286
37477,Nelson County,Kentucky,KY,314
6813,Nicholas County,Kentucky,KY,286
22916,Ohio County,Kentucky,KY,286
10547,Owen County,Kentucky,KY,286
4858,Owsley County,Kentucky,KY,286
29390,Perry County,Kentucky,KY,319
68736,Pike County,Kentucky,KY,308
13237,Powell County,Kentucky,KY,286
56217,Pulaski County,Kentucky,KY,309
2266,Robertson County,Kentucky,KY,286
16582,Rockcastle County,Kentucky,KY,286
22094,Rowan County,Kentucky,KY,286
16315,Russell County,Kentucky,KY,286
33337,Shelby County,Kentucky,KY,286
16405,Simpson County,Kentucky,KY,283
11766,Spencer County,Kentucky,KY,286
22927,Taylor County,Kentucky,KY,350
11971,Todd County,Kentucky,KY,286
12597,Trigg County,Kentucky,KY,286
8125,Trimble County,Kentucky,KY,286
15637,Union County,Kentucky,KY,286
92522,Warren County,Kentucky,KY,287
10916,Washington County,Kentucky,KY,286
19923,Wayne County,Kentucky,KY,286
14120,Webster County,Kentucky,KY,286
35865,Whitley County,Kentucky,KY,286
7065,Wolfe County,Kentucky,KY,286
126337,Rapides Parish,Louisiana,LA,326
76627,Ascension Parish,Louisiana,LA,347
412852,East Baton Rouge Parish,Louisiana,LA,347
91814,Livingston Parish,Louisiana,LA,347
21601,West Baton Rouge Parish,Louisiana,LA,347
89974,Lafourche Parish,Louisiana,LA,320
104503,Terrebonne Parish,Louisiana,LA,320
58861,Acadia Parish,Louisiana,LA,339
190503,Lafayette Parish,Louisiana,LA,334
87700,St. Landry Parish,Louisiana,LA,344
48583,St. Martin Parish,Louisiana,LA,334
183577,Calcasieu Parish,Louisiana,LA,378
147250,Ouachita Parish,Louisiana,LA,353
455466,Jefferson Parish,Louisiana,LA,489
484674,Orleans Parish,Louisiana,LA,489
26757,Plaquemines Parish,Louisiana,LA,489
67229,St. Bernard Parish,Louisiana,LA,489
48072,St. Charles Parish,Louisiana,LA,489
43044,St. John the Baptist Parish,Louisiana,LA,489
191268,St. Tammany Parish,Louisiana,LA,489
21216,St. James Parish,Louisiana,LA,325
98310,Bossier Parish,Louisiana,LA,393
252161,Caddo Parish,Louisiana,LA,393
41831,Webster Parish,Louisiana,LA,393
25440,Allen Parish,Louisiana,LA,307
23388,Assumption Parish,Louisiana,LA,330
41481,Avoyelles Parish,Louisiana,LA,307
32986,Beauregard Parish,Louisiana,LA,371
15752,Bienville Parish,Louisiana,LA,307
10560,Caldwell Parish,Louisiana,LA,307
9991,Cameron Parish,Louisiana,LA,307
10920,Catahoula Parish,Louisiana,LA,307
16851,Claiborne Parish,Louisiana,LA,307
20247,Concordia Parish,Louisiana,LA,307
25494,De Soto Parish,Louisiana,LA,307
9421,East Carroll Parish,Louisiana,LA,307
21360,East Feliciana Parish,Louisiana,LA,307
35434,Evangeline Parish,Louisiana,LA,307
21263,Franklin Parish,Louisiana,LA,307
18698,Grant Parish,Louisiana,LA,307
73266,Iberia Parish,Louisiana,LA,327
33320,Iberville Parish,Louisiana,LA,307
15397,Jackson Parish,Louisiana,LA,307
31435,Jefferson Davis Parish,Louisiana,LA,307
14282,La Salle Parish,Louisiana,LA,307
42509,Lincoln Parish,Louisiana,LA,360
13728,Madison Parish,Louisiana,LA,307
31021,Morehouse Parish,Louisiana,LA,307
39080,Natchitoches Parish,Louisiana,LA,326
22763,Pointe Coupee Parish,Louisiana,LA,307
9622,Red River Parish,Louisiana,LA,307
20981,Richland Parish,Louisiana,LA,307
23459,Sabine Parish,Louisiana,LA,307
10525,St. Helena Parish,Louisiana,LA,307
53500,St. Mary Parish,Louisiana,LA,334
100588,Tangipahoa Parish,Louisiana,LA,327
6618,Tensas Parish,Louisiana,LA,307
22803,Union Parish,Louisiana,LA,307
53807,Vermilion Parish,Louisiana,LA,307
52531,Vernon Parish,Louisiana,LA,346
43926,Washington Parish,Louisiana,LA,307
12314,West Carroll Parish,Louisiana,LA,307
15111,West Feliciana Parish,Louisiana,LA,302
16894,Winn Parish,Louisiana,LA,307
87262,Penobscot County,Maine,ME,403
3602,Waldo County,Maine,ME,403
90830,Androscoggin County,Maine,ME,375
219712,Cumberland County,Maine,ME,530
23825,York County,Maine,ME,530
41375,York County,Maine,ME,644
12963,Androscoggin County,Maine,ME,371
73938,Aroostook County,Maine,ME,375
45900,Cumberland County,Maine,ME,549
29467,Franklin County,Maine,ME,383
51791,Hancock County,Maine,ME,401
117114,Kennebec County,Maine,ME,389
39618,Knox County,Maine,ME,375
33616,Lincoln County,Maine,ME,490
54755,Oxford County,Maine,ME,375
57657,Penobscot County,Maine,ME,375
17235,Piscataquis County,Maine,ME,375
35214,Sagadahoc County,Maine,ME,529
50888,Somerset County,Maine,ME,393
32678,Waldo County,Maine,ME,375
33941,Washington County,Maine,ME,375
121542,York County,Maine,ME,460
489656,Anne Arundel County,Maryland,MD,638
754292,Baltimore County,Maryland,MD,638
150897,Carroll County,Maryland,MD,638
218590,Harford County,Maryland,MD,638
159588,Howard County,Maryland,MD,638
40563,Queen Anne's County,Maryland,MD,638
651154,Baltimore city,Maryland,MD,638
88254,Columbia City,Maryland,MD,664
74930,Allegany County,Maryland,MD,395
131923,Washington County,Maryland,MD,439
74563,Calvert County,Maryland,MD,913
120546,Charles County,Maryland,MD,913
195277,Frederick County,Maryland,MD,913
873341,Montgomery County,Maryland,MD,913
801515,Prince George's County,Maryland,MD,913
85951,Cecil County,Maryland,MD,525
