Customer ID,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3208,36.0,Male,Pajamas,33.97168700979489,Arizona,XL,Muted mustard yellow,Winter,NA,Standard,No,18,PayPal,Weekly
2781,42.0,Male,Dress,12.765865876872056,Ohio,M,Baby blue,Summer,NA,Standard,No,3,PayPal,Quarterly
3306,23.0,Female,T-shirt,19.00282569608767,Nebraska,L,Brick red,Fall,NA,Standard,No,13,PayPal,Monthly
2965,40.0,Male,Boots,29.388273422613537,Ohio,S,Aubergine,Winter,NA,Standard,No,7,PayPal,Monthly
3471,45.0,Female,Handbag,30.265041676817127,West Virginia,S,Lavender,Summer,NA,Next Day Air,No,7,PayPal,Annually
2616,24.0,Male,T-shirt,20.836709011923357,Arizona,M,Lemon yellow,Summer,NA,Standard,No,3,PayPal,Monthly
3259,27.0,Female,Sunglasses,29.48863902236733,New Jersey,M,Baby blue,Spring,NA,Express,No,11,PayPal,Annually
2905,21.0,Female,T-shirt,36.928610575312796,Iowa,M,Pale peach,Summer,2,Standard,No,0,PayPal,
3284,31.0,Female,Belt,40.094446055972895,North Carolina,L,Brick red,Fall,NA,Next Day Air,No,3,PayPal,Quarterly
1808,24.0,Female,Sweater,33.935503284945725,Vermont,L,Black,Fall,NA,Standard,No,16,PayPal,Quarterly
1768,38.0,Female,Sunglasses,38.71714731745969,Minnesota,L,Turquoise,Spring,NA,Standard,No,2,PayPal,Bi-Weekly
3045,32.0,Male,Pajamas,26.771940445254156,North Carolina,M,Burnt orange,Winter,NA,Standard,No,0,PayPal,
3113,47.0,Male,Jacket,37.45553222599655,Texas,S,Muted mustard yellow,Winter,NA,Standard,No,7,PayPal,Quarterly
2337,37.0,Female,Sunglasses,31.512677479172808,,M,Pale peach,Summer,5,Standard,No,3,PayPal,Quarterly
3539,45.0,Female,Dress,34.49326298836862,Iowa,S,Turquoise,Summer,NA,Standard,No,3,PayPal,Annually
2719,40.0,Female,Handbag,27.396968271010085,Virginia,M,Periwinkle,Summer,4,Standard,No,8,PayPal,Annually
2344,58.0,Male,Socks,27.86474881803391,Maryland,M,Black,Winter,NA,Next Day Air,No,6,PayPal,Annually
3705,31.0,Female,Gloves,25.40873954896967,Missouri,L,Burnt orange,Winter,4,Standard,No,10,PayPal,Quarterly
3570,23.0,Female,T-shirt,24.22706133678469,,M,Turquoise,Fall,NA,Standard,No,6,PayPal,Annually
1927,50.0,Non-binary,Shorts,22.447163791462167,New Mexico,M,Pale peach,Spring,5,Standard,No,6,PayPal,Monthly
3266,40.0,Female,Sunglasses,31.930732009793825,Alabama,M,Baby blue,Spring,NA,Standard,No,5,PayPal,Weekly
3072,39.0,Female,Leggings,31.528637628351312,New Hampshire,L,Brick red,Winter,4,Standard,No,20,PayPal,Monthly
3806,54.0,Male,Running Shoes,31.356384607178015,New Jersey,M,Muted mustard yellow,Fall,NA,Next Day Air,No,2,PayPal,Annually
2562,23.0,Male,Shorts,31.795261285594265,New York,L,Pale peach,Spring,NA,Standard,No,10,PayPal,Monthly
3450,,Male,Running Shoes,31.51203523522265,Kansas,M,Periwinkle,Spring,4,Standard,No,5,PayPal,Quarterly
2445,43.0,Male,Scarf,24.89214430539679,West Virginia,S,Brown,Winter,NA,Standard,No,0,PayPal,
2082,54.0,Female,Shorts,40.813056528406406,Alabama,S,Fuchsia,Spring,NA,Standard,No,0,PayPal,
2204,20.0,Female,T-shirt,26.611373713091545,Rhode Island,M,Baby blue,Summer,NA,Standard,No,7,PayPal,Monthly
2499,62.0,Female,Backpack,26.271783070838985,Massachusetts,S,Brick red,Fall,5,Express,No,0,PayPal,
2212,19.0,Male,Sunglasses,28.25010935437327,Maine,L,Fuchsia,Summer,4,Standard,No,20,PayPal,Quarterly
1755,22.0,Female,Leggings,26.76276833160002,Massachusetts,S,Muted mustard yellow,Fall,NA,Next Day Air,No,0,PayPal,
2500,32.0,Female,Handbag,29.18380042463114,Louisiana,L,Aubergine,Summer,NA,Standard,No,0,PayPal,
2581,18.0,Male,Dress,39.05866696405268,Massachusetts,S,Lemon yellow,Summer,NA,Standard,No,4,PayPal,Quarterly
3236,42.0,Male,Socks,37.374041183148115,Kansas,M,Terra cotta,Winter,4,Standard,No,18,PayPal,Quarterly
1922,40.0,Female,Gloves,25.909440500187486,Michigan,M,Black,Winter,4,Standard,No,1,PayPal,Weekly
2751,25.0,Female,Sunglasses,36.52870600933802,Alaska,L,Pale peach,Summer,4,Standard,No,13,PayPal,Monthly
2446,40.0,Male,Boots,31.41567102145145,,M,Mauve,Winter,4,Standard,No,1,PayPal,Monthly
2927,34.0,Female,Leggings,34.42914354354309,Maryland,M,Mauve,Winter,2,Express,No,20,PayPal,Annually
2487,24.0,Female,Sweater,25.77325998164182,Texas,L,Brown,Winter,5,Standard,No,2,PayPal,Quarterly
3874,33.0,Female,Leggings,37.93744491576348,Louisiana,L,Ruby Red,Winter,NA,Next Day Air,No,6,PayPal,Quarterly
2076,55.0,Male,Pajamas,37.21697077797728,South Carolina,S,Muted mustard yellow,Winter,NA,Standard,No,11,PayPal,Monthly
2341,18.0,Male,T-shirt,25.942125997564595,Delaware,M,Lavender,Spring,5,Standard,No,9,PayPal,Quarterly
2090,34.0,Male,Boots,27.101764774726533,Maryland,L,Brick red,Winter,NA,Standard,No,14,PayPal,Monthly
2284,37.0,Female,Dress,27.46538712048658,Ohio,S,Terra cotta,Fall,NA,Standard,No,11,PayPal,Quarterly
1765,38.0,Male,Handbag,32.93318591536408,Delaware,M,Turquoise,Spring,NA,Standard,No,20,PayPal,Monthly
3102,23.0,Male,Dress,40.50532765673164,Idaho,S,Baby blue,Summer,NA,Standard,No,19,PayPal,Monthly
3225,,Male,Jacket,27.59340981882732,Delaware,L,Ruby Red,Winter,NA,Standard,No,20,PayPal,Annually
3720,45.0,Female,Socks,27.738188184719085,,M,Ruby Red,Fall,NA,Next Day Air,No,1,PayPal,Annually
3674,27.0,Male,Jacket,29.805062693678824,Rhode Island,M,Black,Fall,2,Next Day Air,No,16,PayPal,Weekly
1885,29.0,Male,Backpack,28.434827339597277,Arizona,S,Black,Winter,4,Express,No,2,PayPal,Annually
2592,59.0,Male,Boots,36.01085116032453,New Mexico,S,Brick red,Fall,NA,Express,No,1,PayPal,Monthly
3676,34.0,Female,Boots,30.313908868216306,Virginia,M,Aubergine,Fall,4,Standard,No,6,PayPal,Quarterly
3125,,Male,Handbag,16.796798293341762,California,M,Muted mustard yellow,Summer,NA,Standard,No,20,PayPal,Annually
3793,48.0,Male,Hoodie,26.78505396441892,Massachusetts,S,Muted mustard yellow,Fall,NA,Standard,No,1,PayPal,Monthly
2305,32.0,Male,Sweater,21.44257595848901,Louisiana,L,Muted mustard yellow,Fall,2,Standard,No,2,PayPal,Quarterly
1864,26.0,Male,Boots,26.22809851808443,Connecticut,L,Fuchsia,Winter,NA,Standard,No,1,PayPal,Annually
2563,27.0,Male,Sunglasses,22.555112295941782,Arizona,XL,White,Spring,NA,Standard,No,9,PayPal,Monthly
3516,27.0,Male,Jacket,34.164519509347784,South Dakota,XL,Burnt orange,Winter,NA,Standard,No,9,PayPal,Bi-Weekly
2244,55.0,Female,Sunglasses,33.36432655827359,Massachusetts,M,Turquoise,Spring,NA,Next Day Air,No,0,PayPal,
1986,48.0,Male,Boots,29.28771245869964,Tennessee,M,Brick red,Winter,4,Standard,No,4,PayPal,Quarterly
3149,24.0,Male,Sunglasses,35.82375860682218,West Virginia,L,Turquoise,Spring,NA,Standard,No,4,PayPal,Monthly
1926,55.0,Male,Leggings,35.94379574638336,Utah,L,Mauve,Winter,NA,Express,No,4,PayPal,Monthly
2049,48.0,Female,Jacket,24.736810089619215,Michigan,XL,Baby blue,Fall,NA,Next Day Air,No,7,PayPal,Annually
2934,41.0,Male,Socks,15.451249727599809,Illinois,M,Ruby Red,Winter,NA,Standard,No,2,PayPal,Monthly
3748,40.0,Male,Scarf,27.237581162693488,Rhode Island,L,Black,Fall,NA,Standard,No,0,PayPal,
3219,22.0,Male,Scarf,23.888447888560677,,M,Brown,Winter,2,Standard,No,2,PayPal,Annually
3697,47.0,Male,Dress,25.832660475782525,Connecticut,L,Pale peach,Spring,NA,Standard,No,5,PayPal,Annually
3131,36.0,Male,Gloves,36.66722452463268,Vermont,M,Burnt orange,Winter,5,Standard,No,7,PayPal,Quarterly
3835,20.0,Female,T-shirt,35.93824492623877,,M,Pale peach,Spring,2,Standard,No,3,PayPal,Quarterly
2888,36.0,Female,Dress,42.117970283050624,Kentucky,L,Brick red,Summer,4,Standard,No,2,PayPal,Quarterly
2711,40.0,Male,Sweater,23.13309709102511,Wisconsin,L,Ruby Red,Winter,NA,Standard,No,1,PayPal,Quarterly
2594,39.0,Male,Scarf,26.391333593879107,Colorado,S,Aubergine,Winter,NA,Standard,No,0,PayPal,
1861,42.0,Female,Dress,31.638983638714958,Kansas,M,Baby blue,Spring,NA,Standard,No,20,PayPal,Bi-Weekly
1694,48.0,Female,Socks,33.423449720032394,Tennessee,XL,Muted mustard yellow,Winter,NA,Standard,No,9,PayPal,Annually
2516,55.0,Female,Leggings,31.555540332403,Kansas,M,Terra cotta,Winter,NA,Standard,No,1,PayPal,Annually
1992,49.0,Male,Running Shoes,27.26287978604518,Missouri,M,Black,Fall,NA,Next Day Air,No,6,PayPal,Quarterly
3607,23.0,Female,Handbag,28.887186989696993,Minnesota,XL,Muted mustard yellow,Summer,NA,Standard,No,1,PayPal,Bi-Weekly
2812,47.0,Male,Handbag,23.101539499536987,Ohio,M,Brown,Fall,4,Standard,No,1,PayPal,Monthly
3877,33.0,Female,Running Shoes,40.74531747962445,Wisconsin,S,Baby blue,Spring,4,Standard,No,1,PayPal,Quarterly
3569,,Male,T-shirt,23.740311128008123,Arkansas,M,Lemon yellow,Spring,5,Standard,No,11,PayPal,Quarterly
2070,28.0,Male,Handbag,33.17585464180383,Texas,M,Pale peach,Summer,NA,Standard,No,9,PayPal,Quarterly
3767,47.0,Female,Shorts,29.230281069951367,Texas,M,Brick red,Spring,NA,Next Day Air,No,8,PayPal,Quarterly
1878,28.0,Female,Pajamas,30.807373249745883,Pennsylvania,L,Mauve,Winter,NA,Standard,No,2,PayPal,Monthly
3460,53.0,Male,Pajamas,31.590641673561358,Ohio,L,Black,Winter,1,Standard,No,9,PayPal,Monthly
1715,38.0,Female,Shorts,27.230492807227364,South Dakota,S,Periwinkle,Summer,4,Standard,No,12,PayPal,Quarterly
3493,,Male,Hoodie,31.522897733149883,South Dakota,M,Muted mustard yellow,Winter,4,Standard,No,18,PayPal,Monthly
2653,,Male,Backpack,37.90183534388418,Maryland,L,Mauve,Fall,NA,Standard,No,0,PayPal,
3248,42.0,Male,Dress,35.98214729522333,Arkansas,M,Mauve,Fall,NA,Express,No,1,PayPal,Quarterly
2411,56.0,Male,Shorts,36.50903917845525,Wisconsin,M,Fuchsia,Spring,5,Standard,No,9,PayPal,Quarterly
3869,46.0,Male,Hoodie,36.83715892796226,,XL,Terra cotta,Winter,5,Standard,No,5,PayPal,Quarterly
3630,,Male,Shorts,39.452878130405935,Kansas,L,Lemon yellow,Spring,1,Standard,No,9,PayPal,Annually
3442,,Male,Pajamas,19.00099608489426,Tennessee,XL,Muted mustard yellow,Winter,NA,Express,No,10,PayPal,Quarterly
2319,34.0,Female,Sunglasses,34.39475160124479,Wyoming,L,Turquoise,Summer,NA,Standard,No,6,PayPal,Monthly
2758,58.0,Female,Running Shoes,35.360346083009205,Delaware,XL,Turquoise,Spring,4,Standard,No,20,PayPal,Monthly
3514,21.0,Male,Boots,21.716143109896652,Alaska,XL,Black,Fall,NA,Express,No,2,PayPal,Monthly
2973,40.0,Female,Shorts,20.718501321500273,New York,S,Lemon yellow,Summer,4,Next Day Air,No,20,PayPal,Quarterly
2149,40.0,Female,Dress,28.735305953693675,,XL,Burnt orange,Summer,NA,Standard,No,4,PayPal,Monthly
2571,25.0,Male,Gloves,27.992331122146865,New Mexico,XL,Brown,Winter,4,Standard,No,3,PayPal,Quarterly
2945,,Male,Leggings,32.72219795546657,New York,XL,Black,Fall,1,Standard,No,0,PayPal,
3044,22.0,Female,Dress,31.905586140516366,Illinois,S,Periwinkle,Spring,NA,Standard,No,0,PayPal,
1919,25.0,Male,Sweater,28.103930056772327,Idaho,S,Brown,Winter,NA,Standard,No,1,PayPal,Bi-Weekly
2041,53.0,Male,Sunglasses,29.861686864269057,South Carolina,XL,Lemon yellow,Summer,NA,Next Day Air,No,1,PayPal,Monthly
3230,23.0,Female,Handbag,33.41524543150392,Connecticut,M,Periwinkle,Spring,NA,Next Day Air,No,11,PayPal,Monthly
2006,28.0,Female,Shorts,31.645763389087808,Tennessee,M,Brick red,Fall,NA,Standard,No,3,PayPal,Bi-Weekly
3620,41.0,Female,Backpack,28.177503847502187,North Carolina,S,Muted mustard yellow,Winter,NA,Standard,No,1,PayPal,Bi-Weekly
1954,47.0,Male,Hoodie,32.07482465656233,Colorado,XL,Black,Winter,NA,Express,No,11,PayPal,Annually
2897,32.0,Male,Scarf,30.75944661584193,Delaware,M,Muted mustard yellow,Winter,NA,Standard,No,8,PayPal,Quarterly
3089,30.0,Female,T-shirt,33.834596496596184,,M,Fuchsia,Summer,4,Standard,No,20,PayPal,Weekly
3563,28.0,Female,T-shirt,31.711546540086196,Maryland,M,Burnt orange,Fall,NA,Express,No,20,PayPal,Annually
3762,18.0,Male,Jacket,29.164320595623707,Nevada,M,Terra cotta,Winter,NA,Standard,No,0,PayPal,
3863,42.0,Male,Boots,35.30210133962201,Idaho,L,Muted mustard yellow,Fall,NA,Standard,No,3,PayPal,Quarterly
1894,40.0,Male,Socks,29.365229792919223,Delaware,L,Mauve,Winter,NA,Standard,No,7,PayPal,Monthly
2157,38.0,Female,Jacket,29.412372413500307,Missouri,M,Burnt orange,Winter,NA,Standard,No,4,PayPal,Quarterly
2021,18.0,Male,Dress,36.15216582352559,Pennsylvania,M,Fuchsia,Summer,5,Standard,No,2,PayPal,Quarterly
3389,22.0,Female,Boots,17.239908743931384,South Dakota,M,Muted mustard yellow,Fall,NA,Standard,No,20,PayPal,Quarterly
3016,61.0,Male,Jacket,24.072637255769784,Wyoming,XL,Pale peach,Winter,NA,Next Day Air,No,5,PayPal,Quarterly
2967,45.0,Female,Sweater,27.415049518845212,Oklahoma,L,Mauve,Winter,5,Standard,No,1,PayPal,Quarterly
3030,29.0,Female,Socks,33.36968908435561,Georgia,M,Muted mustard yellow,Fall,5,Next Day Air,No,8,PayPal,Bi-Weekly
3403,20.0,Female,Running Shoes,24.485656210623304,Louisiana,M,Lavender,Spring,NA,Standard,No,4,PayPal,Quarterly
2520,42.0,Female,Leggings,28.718692931478635,Michigan,L,Periwinkle,Fall,NA,Standard,No,0,PayPal,
1855,31.0,Female,Gloves,31.13296253413429,Kentucky,M,Aubergine,Winter,NA,Standard,No,10,PayPal,Quarterly
3097,27.0,Male,Leggings,20.989796738337006,Kansas,L,Ruby Red,Winter,5,Standard,No,2,PayPal,Monthly
2488,25.0,Male,Sweater,27.99289788239318,Montana,L,Burnt orange,Fall,NA,Standard,No,20,PayPal,Monthly
1893,,Female,Shorts,23.702107482528234,California,M,Burnt orange,Fall,NA,Express,No,4,PayPal,Bi-Weekly
2675,32.0,Female,Running Shoes,34.709509573786164,Florida,S,Lavender,Summer,5,Standard,No,11,PayPal,Quarterly
2461,32.0,Female,Shorts,38.000425165055525,,S,Periwinkle,Summer,4,Standard,No,4,PayPal,Annually
3212,39.0,Male,T-shirt,31.160979305720325,Rhode Island,L,Mauve,Spring,NA,Standard,No,1,PayPal,Quarterly
2547,19.0,Male,Running Shoes,29.65040109792827,Texas,L,Baby blue,Spring,4,Standard,No,3,PayPal,Monthly
3273,39.0,Male,Socks,37.43212759080008,Texas,M,Burnt orange,Winter,NA,Standard,No,0,PayPal,
3487,,Male,Gloves,34.5657648731861,North Carolina,L,Mauve,Fall,1,Standard,No,17,PayPal,Bi-Weekly
3295,,Female,Boots,29.640888429114757,South Carolina,S,Black,Winter,NA,Next Day Air,No,1,PayPal,Monthly
2161,44.0,Female,Scarf,29.69696422220156,,L,Black,Fall,5,Standard,No,20,PayPal,Annually
3103,,Female,Dress,25.710532745375865,South Dakota,M,Lavender,Spring,NA,Standard,No,2,PayPal,Monthly
3482,22.0,Male,Pajamas,31.79921282362894,Ohio,S,Turquoise,Winter,4,Standard,No,9,PayPal,Quarterly
3655,36.0,Female,Scarf,27.45841695816059,Arkansas,M,Black,Winter,NA,Standard,No,5,PayPal,Annually
2281,56.0,Female,Hoodie,33.249603108610714,Kentucky,M,Brown,Winter,NA,Standard,No,13,PayPal,Monthly
3305,59.0,Male,Gloves,32.000363786417296,Mississippi,XL,Terra cotta,Winter,NA,Standard,No,0,PayPal,
3562,26.0,Female,Scarf,35.36830628127678,North Carolina,L,Aubergine,Winter,NA,Standard,No,0,PayPal,
3773,60.0,Female,Backpack,32.27150389626827,New Hampshire,L,Mauve,Winter,NA,Standard,No,1,PayPal,Quarterly
1757,29.0,Male,Socks,33.03606580221719,,S,Aubergine,Winter,NA,Next Day Air,No,8,PayPal,Monthly
3011,20.0,Female,T-shirt,31.34678524562436,Ohio,M,Lemon yellow,Spring,1,Standard,No,1,PayPal,Quarterly
2184,46.0,Male,Scarf,34.450102683174514,,M,Mauve,Winter,5,Next Day Air,No,3,PayPal,Annually
2845,42.0,Female,Scarf,19.862229954876064,New Mexico,M,Terra cotta,Fall,NA,Standard,No,4,PayPal,Annually
3409,,Male,Scarf,24.240534112057404,Montana,L,Terra cotta,Winter,NA,Standard,No,0,PayPal,
2335,41.0,Male,Dress,31.596455716536372,Kansas,L,Lavender,Spring,NA,Standard,No,0,PayPal,
2515,32.0,Female,Shorts,35.94781255380525,Alaska,L,Lemon yellow,Spring,5,Next Day Air,No,12,PayPal,Quarterly
3021,49.0,Male,Running Shoes,30.58226326615849,,S,Pale peach,Fall,NA,Standard,No,2,PayPal,Quarterly
3547,35.0,Female,Shorts,36.61120516740874,Kansas,M,White,Summer,2,Express,No,2,PayPal,Quarterly
1900,42.0,Female,Sweater,35.13415848656222,New York,L,Brick red,Winter,NA,Standard,No,0,PayPal,
2043,29.0,Male,Shorts,25.227779275474834,Alabama,M,Fuchsia,Spring,5,Next Day Air,No,7,PayPal,Monthly
3658,28.0,Male,Pajamas,19.37123181225124,Alabama,L,Aubergine,Winter,NA,Standard,No,1,PayPal,Monthly
2108,49.0,Female,Sunglasses,35.041779248997315,Delaware,M,Periwinkle,Summer,NA,Standard,No,0,PayPal,
3663,59.0,Female,Boots,23.931595685861044,Rhode Island,M,Ruby Red,Winter,NA,Standard,No,4,PayPal,Bi-Weekly
2388,27.0,Male,Backpack,34.595718055597224,Tennessee,M,Ruby Red,Winter,4,Standard,No,3,PayPal,Quarterly
3423,,Female,Leggings,29.401738523817134,New York,L,Ruby Red,Fall,5,Standard,No,8,PayPal,Annually
2194,26.0,Male,Leggings,33.51364239455411,California,L,Ruby Red,Fall,NA,Express,No,0,PayPal,
3690,38.0,Female,T-shirt,32.777565368885874,South Carolina,L,Lemon yellow,Spring,3,Next Day Air,No,0,PayPal,
3670,22.0,Male,Backpack,30.592985013608743,Washington,S,Black,Fall,NA,Standard,No,0,PayPal,
2557,38.0,Male,T-shirt,35.62259611027866,Montana,XL,Pale peach,Summer,4,Standard,No,5,PayPal,Quarterly
2605,24.0,Male,Socks,31.171198870785453,Colorado,M,Terra cotta,Winter,NA,Standard,No,6,PayPal,Quarterly
2464,59.0,Male,Handbag,36.96449421858262,Mississippi,XL,White,Summer,5,Standard,No,3,PayPal,Annually
3106,27.0,Female,Hoodie,31.042104929213835,Oregon,M,Brick red,Fall,NA,Next Day Air,No,0,PayPal,
3609,62.0,Female,Shorts,23.48376674411164,Tennessee,M,Lavender,Summer,5,Standard,No,1,PayPal,
2309,52.0,Female,Sunglasses,34.76904793106827,North Dakota,M,Lavender,Summer,NA,Standard,No,17,PayPal,
2579,36.0,Male,Leggings,27.173597086177022,Vermont,M,Aubergine,Fall,NA,Standard,No,19,PayPal,
2476,73.0,Female,Leggings,34.992920289265975,,S,Brick red,Winter,NA,Next Day Air,No,1,PayPal,
3036,,Male,Jeans,38.20037968092544,Kentucky,M,Mauve,Fall,NA,Standard,No,5,PayPal,
2407,32.0,Female,Sweater,35.885538696217175,California,M,Black,Fall,NA,Standard,No,6,PayPal,
3796,59.0,Female,Sunglasses,28.84692804526428,Arkansas,M,Pale peach,Summer,NA,Standard,No,0,PayPal,
2960,18.0,Male,Leggings,31.540306820054166,Texas,L,Terra cotta,Winter,NA,Standard,No,6,PayPal,
2876,38.0,Female,Socks,22.65322635552522,Kentucky,M,Mauve,Winter,4,Standard,No,10,PayPal,
2786,44.0,Male,Socks,12.492645993591342,,S,Terra cotta,Winter,NA,Standard,No,3,Venmo,
1848,57.0,Female,Sunglasses,31.66151116098736,Arizona,XL,Black,Spring,NA,Express,No,2,Venmo,
2754,26.0,Male,Backpack,28.318646724331007,,M,Brick red,Fall,4,Standard,No,15,Venmo,
1779,,Male,Backpack,31.159233367918056,Texas,M,Ruby Red,Winter,NA,Next Day Air,No,0,Venmo,
3347,22.0,Female,T-shirt,30.742315992366198,Oklahoma,M,Lemon yellow,Spring,4,Standard,No,9,Venmo,
3193,38.0,Non-binary,Dress,29.20261748693247,Iowa,S,White,Summer,NA,Standard,No,1,Venmo,
3614,18.0,Male,Shorts,31.62898426108918,Minnesota,M,Turquoise,Summer,NA,Standard,No,14,Venmo,
1929,28.0,Female,T-shirt,28.560294105559016,Mississippi,S,Lemon yellow,Summer,4,Next Day Air,No,7,Venmo,
2313,27.0,Female,Socks,24.796124557946282,Vermont,L,Black,Winter,4,Next Day Air,No,0,Venmo,
1960,20.0,Male,Shorts,31.820071797934297,,M,Lemon yellow,Summer,NA,Standard,No,0,Venmo,
1717,42.0,Male,Boots,26.788732571959425,Connecticut,M,Mauve,Winter,NA,Standard,No,0,Venmo,
1825,31.0,Female,Sunglasses,32.49511664629546,Illinois,XL,White,Summer,NA,Standard,No,1,Venmo,
2037,31.0,Female,T-shirt,25.889316479899172,Minnesota,S,Lemon yellow,Summer,NA,Standard,No,2,Venmo,
3277,45.0,Female,Gloves,31.049776369154085,South Dakota,M,Mauve,Fall,2,Standard,No,7,Venmo,
3465,44.0,Male,Sunglasses,25.724330616398696,Utah,S,Muted mustard yellow,Fall,2,Standard,No,2,Venmo,
3604,20.0,Female,Pajamas,31.299776635361063,Louisiana,M,Muted mustard yellow,Fall,1,Standard,No,12,Venmo,
2865,23.0,Female,Running Shoes,14.75626922826848,Illinois,S,Brown,Fall,4,Next Day Air,No,19,Venmo,
3092,32.0,Female,Sunglasses,25.0342308998229,Nevada,L,Lemon yellow,Spring,NA,Standard,No,12,Venmo,
1812,41.0,Female,Leggings,30.29558102881458,Wisconsin,L,Mauve,Fall,4,Standard,No,2,Venmo,
2249,20.0,Male,Handbag,32.85701599842794,Rhode Island,M,Pale peach,Spring,NA,Standard,No,3,Venmo,
2717,38.0,Female,Pajamas,31.189619649686186,,L,Muted mustard yellow,Winter,NA,Standard,No,3,Venmo,
2797,28.0,Female,Sunglasses,23.077223838333154,Oklahoma,M,White,Spring,NA,Standard,No,2,Venmo,
2259,39.0,Male,Hoodie,22.669877506527587,Ohio,L,Lemon yellow,Fall,NA,Next Day Air,No,6,Venmo,
1857,21.0,Male,Running Shoes,31.463290713644867,Arizona,XL,Lavender,Summer,NA,Standard,No,13,Venmo,
2384,18.0,Female,Sunglasses,29.070950134216236,Rhode Island,L,Burnt orange,Summer,NA,Express,No,16,Venmo,
1841,43.0,Female,Socks,26.80039803041242,Wyoming,M,Ruby Red,Winter,NA,Standard,No,6,Venmo,
2030,24.0,Male,Backpack,40.53452798744955,Montana,M,Terra cotta,Fall,NA,Standard,No,2,Venmo,
2180,,Non-binary,Scarf,27.17102547419228,Delaware,L,Burnt orange,Winter,NA,Express,No,0,Venmo,
2360,49.0,Female,Gloves,21.49155381868143,,S,Aubergine,Winter,5,Standard,No,1,Venmo,
2352,49.0,Female,Socks,26.86559835904922,New Hampshire,S,White,Winter,5,Standard,No,0,Venmo,
3484,33.0,Male,Hoodie,30.918423608908004,Texas,L,Aubergine,Fall,NA,Standard,No,20,Venmo,
3764,44.0,Female,Hoodie,19.62716239425272,,XL,Brown,Winter,4,Standard,No,0,Venmo,
2715,45.0,Male,Pajamas,27.815058277950424,Iowa,S,Burnt orange,Winter,2,Standard,No,17,Venmo,
3710,44.0,Female,Jacket,33.19209569278942,Utah,M,Black,Winter,2,Standard,No,1,Venmo,
2618,46.0,Female,Belt,25.10606983696812,,S,Burnt orange,Fall,5,Standard,No,8,Venmo,
3818,62.0,Female,Dress,36.465911895681465,Missouri,M,Lemon yellow,Summer,4,Express,No,14,Venmo,
1747,21.0,Female,Dress,28.59886335469613,Alabama,L,Lavender,Spring,NA,Next Day Air,No,20,Venmo,
2573,22.0,Male,Backpack,36.203279589948345,Washington,M,Terra cotta,Fall,NA,Next Day Air,No,0,Venmo,
2380,39.0,Female,Socks,28.825567018050148,South Dakota,M,Muted mustard yellow,Fall,2,Next Day Air,No,11,Venmo,
3707,54.0,Female,Boots,31.727876555021673,Kansas,M,Aubergine,Winter,4,Standard,No,8,Venmo,
3101,36.0,Male,Sweater,38.88870895351458,Vermont,L,Mauve,Winter,NA,Standard,No,12,Venmo,
3185,44.0,Male,Shorts,25.466301667225537,Hawaii,L,Baby blue,Summer,NA,Standard,No,15,Venmo,
3038,24.0,Male,Sunglasses,35.282468845793105,Iowa,L,Pale peach,Spring,NA,Standard,No,2,Venmo,
2078,21.0,Male,Scarf,31.376516048189597,Nebraska,L,Ruby Red,Fall,NA,Express,No,10,Venmo,
2540,70.0,Male,Handbag,31.606145409061597,Massachusetts,M,Lavender,Summer,NA,Standard,No,7,Venmo,
2871,26.0,Male,Socks,30.318317109021695,North Dakota,M,Brown,Winter,NA,Next Day Air,No,2,Venmo,
2532,20.0,Male,Sweater,23.70132643890083,Texas,M,Turquoise,Winter,5,Standard,No,6,Venmo,
3543,35.0,Male,Scarf,21.613003729239537,Idaho,S,Aubergine,Winter,4,Standard,No,0,Venmo,
2277,30.0,Male,Sunglasses,36.08517916671669,Wyoming,L,Lemon yellow,Summer,NA,Standard,No,0,Venmo,
2714,,Male,Running Shoes,27.67472701365351,Mississippi,M,Fuchsia,Summer,NA,Standard,No,7,Venmo,
2294,41.0,Female,Dress,34.09565855057418,Georgia,L,Baby blue,Spring,NA,Standard,No,0,Venmo,
2318,,Female,Dress,36.75747996097047,New Jersey,M,Periwinkle,Summer,NA,Express,No,10,Venmo,
1943,31.0,Male,Sunglasses,24.880016482829326,Alabama,M,Baby blue,Spring,NA,Express,No,8,Venmo,
2922,21.0,Male,Shorts,23.98252373473659,Wisconsin,M,White,Spring,5,Standard,No,0,Venmo,
2780,37.0,Male,Backpack,39.5049028641339,Montana,L,Mauve,Fall,2,Standard,No,6,Venmo,
2732,40.0,Female,Leggings,29.82589919205436,,M,Burnt orange,Winter,NA,Standard,No,8,Venmo,
2485,21.0,Female,Leggings,29.65491635123171,New Hampshire,M,Ruby Red,Winter,NA,Standard,No,3,Venmo,
2348,30.0,Non-binary,Boots,32.723473188776104,California,S,Ruby Red,Fall,NA,Next Day Air,No,4,Venmo,
2033,19.0,Female,Dress,27.233235583702623,South Carolina,M,Turquoise,Summer,NA,Standard,No,0,Venmo,
3197,49.0,Female,Dress,34.873423293497495,Wisconsin,L,Lavender,Spring,NA,Standard,No,0,Venmo,
2991,39.0,Male,Jacket,27.869018405124805,Illinois,M,Ruby Red,Winter,NA,Standard,No,4,Venmo,
